,write_value,method_call,subscription
4950,12755100.0,21635300.0,32148400.0
4951,10314500.0,18012800.0,15975800.0
4952,9148600.0,22791600.0,11819300.0
4953,10425200.0,18315000.0,13512200.0
4954,13330100.0,17833900.0,11741400.0
4955,15727000.0,19432200.0,12347800.0
4956,15539800.0,19767100.0,19187600.0
4957,12918300.0,20175900.0,10714800.0
4958,11854600.0,17588300.0,11792000.0
4959,11787300.0,16645300.0,14250200.0
4960,10417500.0,17171100.0,12192000.0
4961,11011500.0,21326900.0,11726600.0
4962,12961800.0,18408400.0,11596200.0
4963,12975500.0,24081100.0,11280700.0
4964,10570100.0,19859300.0,14800400.0
4965,10047300.0,18807900.0,13531400.0
4966,10845300.0,18938700.0,13353500.0
4967,10796200.0,23014300.0,12093200.0
4968,12549000.0,20540100.0,11216500.0
4969,12691200.0,17956200.0,12079400.0
4970,13698300.0,19003800.0,13570200.0
4971,20434100.0,18102600.0,12435900.0
4972,13654800.0,18914400.0,18551000.0
4973,14721600.0,30385400.0,11980300.0
4974,12281100.0,17419900.0,12781000.0
4975,13937700.0,61976400.0,13268600.0
4976,14643400.0,24796400.0,12209800.0
4977,9740800.0,18410500.0,14252900.0
4978,10827900.0,19004600.0,11014700.0
4979,15023800.0,18133200.0,15207000.0
4980,10593700.0,19001600.0,18728000.0
4981,11091400.0,22406800.0,11685600.0
4982,10469500.0,18251400.0,12048000.0
4983,10914600.0,18604600.0,11043200.0
4984,11023100.0,18263200.0,12206000.0
4985,9862200.0,18862800.0,14268600.0
4986,10552200.0,18313200.0,12185100.0
4987,13590200.0,18047800.0,12520600.0
4988,12202500.0,17746200.0,19121400.0
4989,10454000.0,19100600.0,16868700.0
4990,10816000.0,21741400.0,16899900.0
4991,10745700.0,28223200.0,16310200.0
4992,11034000.0,22226100.0,18090600.0
4993,11046100.0,18362500.0,23439300.0
4994,12004600.0,20299600.0,11757300.0
4995,10895400.0,18357200.0,14262100.0
4996,11267800.0,24682100.0,11600000.0
4997,9944600.0,19570500.0,11974600.0
4998,10564800.0,17942200.0,13787000.0
4999,11223200.0,20767100.0,12940000.0
5000,9947400.0,18107200.0,13494500.0
5001,10668000.0,16683500.0,14729400.0
5002,10854300.0,21123500.0,23386700.0
5003,17049500.0,19514100.0,13903600.0
5004,10743600.0,19010000.0,12360700.0
5005,10257500.0,16988000.0,13064100.0
5006,13840800.0,17894000.0,14525100.0
5007,9866000.0,22062100.0,21298400.0
5008,10886300.0,17811500.0,12161000.0
5009,10514300.0,17581800.0,11294100.0
5010,10872400.0,20013000.0,12132800.0
5011,10953600.0,20235900.0,12385400.0
5012,10178600.0,24314100.0,14706500.0
5013,10826400.0,16971300.0,17652200.0
5014,10767400.0,18608900.0,13077700.0
5015,12186900.0,19855400.0,16649100.0
5016,9218400.0,21822400.0,13219900.0
5017,14711000.0,20352700.0,18361000.0
5018,10606300.0,26930700.0,27740400.0
5019,10717600.0,31438600.0,12748300.0
5020,16864100.0,24653800.0,13929800.0
5021,11181100.0,25173000.0,17554000.0
5022,11222100.0,20892900.0,14253500.0
5023,11959100.0,20492700.0,17684000.0
5024,14913500.0,25294500.0,17163400.0
5025,11590700.0,20944400.0,22320100.0
5026,9928900.0,23417000.0,21450200.0
5027,10770900.0,17576100.0,20383800.0
5028,10565000.0,17904500.0,16912700.0
5029,8202600.0,17006700.0,17158900.0
5030,13171400.0,17671400.0,16342800.0
5031,11103100.0,25387400.0,17186300.0
5032,12135100.0,17576300.0,18958200.0
5033,12771300.0,17782800.0,20127300.0
5034,10456000.0,16759600.0,14188100.0
5035,8779500.0,28094500.0,12685600.0
5036,10858200.0,24899500.0,12113800.0
5037,10742100.0,18580100.0,12699500.0
5038,10907400.0,19495300.0,11404000.0
5039,14805900.0,19124600.0,16317700.0
5040,15055700.0,21629300.0,11876800.0
5041,16216200.0,26327100.0,12172900.0
5042,13140200.0,19204900.0,13033500.0
5043,11518100.0,18162900.0,12167700.0
5044,12410500.0,21588200.0,12725700.0
5045,12378400.0,20626600.0,10680800.0
5046,11501800.0,17888200.0,12018100.0
5047,9980500.0,21662200.0,17159700.0
5048,10962200.0,17163200.0,11306600.0
5049,16569900.0,17624400.0,12775900.0
5050,13574000.0,19492700.0,11950100.0
5051,10238400.0,28726600.0,12082100.0
5052,11240400.0,18003400.0,11508400.0
5053,10164500.0,19530100.0,12200600.0
5054,10689300.0,18615100.0,12048900.0
5055,11252500.0,18417400.0,16784200.0
5056,10258100.0,24384200.0,11711600.0
5057,12299200.0,18195900.0,13007900.0
5058,8557500.0,17623400.0,10896100.0
5059,14867700.0,17056800.0,13650600.0
5060,8855900.0,20352000.0,13992000.0
5061,10762100.0,22140600.0,12172600.0
5062,10982700.0,20098600.0,11629900.0
5063,9878200.0,17642000.0,20953300.0
5064,9946100.0,19840900.0,10315200.0
5065,9431000.0,18188300.0,11692000.0
5066,8318900.0,19246800.0,11090900.0
5067,9483000.0,18877500.0,16866600.0
5068,14206500.0,19626100.0,11971400.0
5069,12901800.0,19453900.0,13612100.0
5070,10119200.0,17990500.0,12886300.0
5071,9036200.0,19796800.0,14805800.0
5072,10438300.0,22386900.0,16014200.0
5073,11203600.0,17842700.0,12134900.0
5074,10694100.0,17169400.0,12450900.0
5075,16627300.0,16885500.0,17876800.0
5076,10865300.0,20046800.0,15595500.0
5077,14636000.0,20029600.0,15784800.0
5078,8554800.0,17991500.0,16550400.0
5079,8587100.0,16749600.0,16811200.0
5080,8904400.0,17121400.0,16221600.0
5081,11818500.0,18444100.0,16772100.0
5082,9574900.0,16967800.0,18503200.0
5083,11406200.0,23691500.0,17795400.0
5084,9617800.0,21049700.0,23554700.0
5085,12871800.0,19046100.0,14962300.0
5086,10565500.0,20037900.0,12533300.0
5087,10644400.0,21387900.0,16513000.0
5088,10986300.0,22039500.0,15855400.0
5089,10337500.0,18913900.0,16606100.0
5090,11227000.0,17516900.0,24841100.0
5091,14878700.0,28441000.0,17887600.0
5092,11247400.0,17715300.0,16481200.0
5093,9474500.0,23308900.0,17080700.0
5094,11091900.0,19458500.0,16500700.0
5095,11323500.0,18204300.0,21792600.0
5096,9807500.0,22957800.0,15514100.0
5097,10729000.0,18817000.0,16887500.0
5098,10735000.0,21627000.0,16045000.0
5099,10946500.0,18596900.0,16424000.0
5100,11431700.0,17835600.0,17851400.0
5101,14120400.0,27927900.0,19999900.0
5102,11543400.0,20390900.0,19016400.0
5103,9800500.0,20634000.0,16074100.0
5104,9026700.0,18379500.0,19860300.0
5105,11177100.0,17661200.0,13340400.0
5106,13537800.0,22088200.0,12413800.0
5107,8443300.0,66720800.0,26939200.0
5108,10933600.0,20765300.0,12449200.0
5109,10557900.0,21541300.0,12876100.0
5110,8830900.0,24561400.0,13077000.0
5111,11090500.0,22330900.0,13252100.0
5112,12201000.0,21395500.0,13424400.0
5113,11300400.0,26967900.0,11869900.0
5114,12074000.0,19295800.0,22335100.0
5115,12824800.0,25943100.0,13700500.0
5116,13753000.0,21022400.0,12883700.0
5117,12497300.0,20730000.0,12870600.0
5118,12234300.0,24286300.0,11782900.0
5119,10648000.0,24278700.0,13221800.0
5120,15039800.0,17360800.0,12193300.0
5121,10879100.0,17845000.0,13784000.0
5122,13239600.0,17067100.0,11688600.0
5123,12256100.0,17050900.0,13721100.0
5124,11099900.0,18426600.0,11809300.0
5125,10776300.0,23886200.0,12215500.0
5126,10287900.0,17455300.0,13135900.0
5127,12289300.0,16844300.0,13179700.0
5128,12330300.0,18290000.0,13129200.0
5129,9170700.0,26116200.0,13640900.0
5130,10577000.0,24452900.0,15171900.0
5131,10909000.0,23150600.0,12511000.0
5132,10686800.0,23715400.0,12511000.0
5133,10666600.0,20944900.0,11856600.0
5134,10614600.0,20327900.0,12819200.0
5135,11656400.0,20852200.0,12158000.0
5136,9846300.0,17972700.0,12358900.0
5137,10613400.0,17971200.0,13406800.0
5138,10618100.0,19446100.0,17057900.0
5139,10765600.0,17976600.0,13047100.0
5140,11521000.0,23099300.0,12983900.0
5141,9984000.0,18955300.0,11781200.0
5142,12398500.0,18761400.0,12545700.0
5143,11268400.0,20367300.0,12241600.0
5144,10546700.0,18713000.0,12398300.0
5145,10108000.0,21949700.0,19858200.0
5146,11086300.0,18303400.0,13172600.0
5147,10561500.0,18657700.0,13574700.0
5148,10466900.0,19724800.0,12818200.0
5149,11175800.0,17875700.0,14078500.0
5150,13039200.0,26700200.0,10760900.0
5151,15420800.0,18767100.0,12171700.0
5152,9958700.0,19111800.0,12899400.0
5153,10519100.0,17745700.0,18094100.0
5154,10607700.0,20874500.0,13900700.0
5155,12183200.0,22810500.0,18334200.0
5156,8949100.0,18984700.0,18205300.0
5157,8360200.0,19363600.0,25639100.0
5158,11233100.0,18392000.0,18145900.0
5159,10221900.0,19456300.0,16371400.0
5160,13955900.0,23835000.0,17054600.0
5161,10261500.0,17480500.0,16099000.0
5162,10015300.0,17658500.0,16307200.0
5163,10407300.0,16776900.0,16409000.0
5164,8936500.0,17767000.0,20559600.0
5165,10454300.0,18402000.0,17323600.0
5166,12269300.0,19903400.0,16733200.0
5167,9210200.0,17725900.0,17672000.0
5168,11102400.0,18646100.0,18028900.0
5169,10717600.0,18131100.0,17243900.0
5170,12150000.0,17594400.0,20216900.0
5171,8720100.0,24464600.0,19974400.0
5172,10384400.0,19728400.0,18283700.0
5173,10657200.0,18773200.0,17983600.0
5174,8697000.0,17944600.0,18486600.0
5175,10654100.0,17885300.0,19246800.0
5176,10850300.0,18750100.0,21549300.0
5177,11365400.0,22952400.0,16513600.0
5178,11661300.0,19314300.0,17156200.0
5179,14065300.0,19520100.0,16273900.0
5180,9839100.0,18533400.0,16437100.0
5181,10746600.0,18020100.0,18313000.0
5182,10802800.0,19927200.0,16785000.0
5183,10519200.0,18114200.0,16794100.0
5184,10459600.0,17775000.0,16594600.0
5185,10985600.0,17813500.0,15746600.0
5186,10385400.0,16714600.0,16447100.0
5187,10579800.0,20446500.0,19272000.0
5188,19867900.0,21131700.0,16072900.0
5189,12052900.0,21958700.0,16291700.0
5190,11168600.0,17396700.0,16527600.0
5191,13116300.0,18242900.0,16055100.0
5192,10657500.0,19185600.0,19384300.0
5193,10322800.0,19449100.0,20127600.0
5194,12975100.0,17692400.0,15619700.0
5195,20816500.0,18863500.0,16290500.0
5196,10851100.0,22989400.0,17009200.0
5197,10790500.0,18092200.0,15626100.0
5198,11432100.0,20162800.0,15799800.0
5199,10066000.0,17586700.0,24390800.0
5200,10316400.0,18061700.0,18145400.0
5201,8531500.0,18009000.0,19231900.0
5202,8466300.0,21345400.0,21771300.0
5203,8359600.0,18624700.0,15937400.0
5204,11505900.0,18028200.0,19130400.0
5205,10543000.0,17849800.0,16906100.0
5206,14631800.0,18068500.0,17665600.0
5207,10632700.0,21410400.0,16060500.0
5208,10959100.0,20636800.0,15607500.0
5209,10308600.0,21194600.0,16784500.0
5210,10736200.0,19159900.0,16228900.0
5211,10841700.0,18676100.0,27132400.0
5212,10436800.0,20505800.0,17278100.0
5213,10924000.0,18071600.0,16377200.0
5214,10230600.0,26007300.0,19199400.0
5215,12071800.0,17934700.0,13241200.0
5216,9885200.0,18199500.0,20155700.0
5217,10627900.0,18651600.0,14943500.0
5218,10625000.0,19876700.0,16103900.0
5219,10265000.0,25358200.0,16900300.0
5220,8711500.0,18189300.0,16877400.0
5221,11348700.0,17930000.0,16453700.0
5222,11906300.0,16681000.0,21172800.0
5223,8649700.0,28886600.0,18148500.0
5224,8421600.0,19456900.0,17476400.0
5225,15864400.0,17882400.0,16380900.0
5226,9791800.0,17274700.0,18029400.0
5227,10635100.0,18033500.0,12318700.0
5228,11016900.0,16135900.0,20596800.0
5229,10976700.0,25102900.0,12754900.0
5230,12348200.0,18508900.0,15689900.0
5231,11421900.0,17638200.0,13711400.0
5232,9899400.0,17681400.0,12136200.0
5233,10610900.0,16836000.0,13228600.0
5234,17071000.0,17136700.0,11947000.0
5235,10905700.0,19248700.0,15379600.0
5236,11335900.0,17808500.0,14577400.0
5237,9943100.0,17298700.0,12167400.0
5238,10706400.0,17796400.0,12188300.0
5239,11626900.0,17521600.0,12095300.0
5240,13772200.0,18254800.0,13206400.0
5241,15598000.0,19802600.0,12321700.0
5242,19138400.0,16651000.0,12372300.0
5243,10222000.0,17134200.0,19149800.0
5244,10546200.0,17323000.0,12348400.0
5245,17212100.0,17376100.0,12759800.0
5246,10644900.0,19125200.0,15901500.0
5247,11632300.0,19395600.0,16627300.0
5248,10039500.0,18490400.0,16818600.0
5249,12282200.0,17930600.0,15277100.0
5250,8370900.0,18752100.0,18757500.0
5251,13258600.0,18405900.0,14287400.0
5252,10189900.0,21480400.0,12571500.0
5253,14238100.0,20437600.0,12028000.0
5254,12035700.0,17101000.0,13350000.0
5255,12371500.0,24281600.0,12959300.0
5256,19716300.0,18949700.0,13101300.0
5257,14547500.0,25593000.0,19199300.0
5258,13438600.0,21132000.0,11356700.0
5259,14894600.0,18415500.0,11979800.0
5260,12529900.0,18211600.0,16278000.0
5261,10194900.0,17874900.0,17224700.0
5262,10751900.0,21452000.0,16480500.0
5263,11115100.0,18542100.0,14344500.0
5264,14765400.0,18240000.0,15815200.0
5265,11005300.0,21940200.0,13011900.0
5266,9737600.0,18290500.0,12841600.0
5267,15257100.0,23359300.0,13329800.0
5268,10756000.0,19764700.0,29383000.0
5269,8594300.0,17161200.0,13680900.0
5270,8381900.0,19279900.0,20833900.0
5271,8610300.0,17490100.0,13514700.0
5272,8527100.0,19640400.0,13883000.0
5273,9339200.0,21453000.0,17172800.0
5274,11780100.0,18835600.0,13275800.0
5275,8558900.0,17338400.0,14105900.0
5276,8719000.0,20251200.0,13775300.0
5277,13130300.0,24327700.0,17924000.0
5278,10631700.0,23273400.0,13767000.0
5279,10573300.0,21959200.0,13593900.0
5280,8253300.0,31522900.0,16607300.0
5281,8793700.0,21473700.0,18136900.0
5282,8829000.0,24494900.0,16863600.0
5283,8140200.0,19017300.0,18892100.0
5284,12870500.0,17880900.0,16859200.0
5285,10417400.0,18152900.0,17198800.0
5286,8346300.0,19711800.0,17340200.0
5287,11294900.0,17550700.0,17308000.0
5288,10754500.0,18915100.0,18474100.0
5289,10283500.0,18157000.0,23279000.0
5290,8596600.0,18362700.0,17212300.0
5291,8478900.0,18352600.0,16337200.0
5292,8575900.0,22123300.0,19936500.0
5293,10546000.0,16925100.0,16776500.0
5294,10782100.0,17034400.0,92226400.0
5295,10458100.0,16780400.0,17063700.0
5296,10676100.0,16977900.0,25730400.0
5297,9052500.0,17602500.0,18607400.0
5298,11239700.0,23131200.0,17049700.0
5299,10665900.0,18364700.0,16541000.0
5300,10887700.0,17685200.0,17421800.0
5301,10039200.0,17534500.0,24996500.0
5302,10767400.0,19421400.0,16263800.0
5303,11465700.0,19978400.0,19259600.0
5304,12440900.0,20248000.0,16990600.0
5305,12017000.0,17960700.0,17032700.0
5306,11386500.0,18028500.0,18759300.0
5307,24576500.0,19635400.0,21917400.0
5308,10871900.0,19861300.0,22688700.0
5309,10762900.0,25675900.0,16027900.0
5310,10780900.0,17663200.0,15991400.0
5311,11183900.0,25718400.0,16444000.0
5312,13136400.0,17683300.0,24074000.0
5313,9462800.0,25562200.0,17278600.0
5314,10778700.0,17691500.0,16883500.0
5315,17191000.0,17152900.0,16201300.0
5316,10800600.0,18570200.0,22789400.0
5317,10553000.0,22522000.0,18468200.0
5318,13993300.0,21473000.0,22670200.0
5319,15122100.0,19285100.0,17988600.0
5320,16029300.0,18060800.0,16880700.0
5321,12068400.0,16788400.0,17070600.0
5322,12919600.0,18476700.0,16024000.0
5323,10343000.0,18189000.0,20619500.0
5324,10676200.0,21693300.0,19415100.0
5325,11473000.0,18134100.0,17177600.0
5326,10400000.0,18009700.0,19262300.0
5327,9493700.0,17510700.0,20794400.0
5328,11592000.0,21592800.0,16251500.0
5329,10344600.0,21937900.0,17613700.0
5330,11059200.0,17297300.0,16184600.0
5331,10535600.0,17801600.0,17233400.0
5332,12493300.0,19228700.0,18304300.0
5333,10737500.0,23927900.0,16664600.0
5334,12843600.0,20302600.0,16593700.0
5335,22165800.0,18677000.0,24782900.0
5336,14569700.0,17369400.0,18420500.0
5337,16453100.0,17186200.0,55963400.0
5338,22836700.0,23691000.0,25155200.0
5339,11491300.0,18926600.0,19656700.0
5340,12632200.0,19849800.0,15455900.0
5341,10870400.0,17377600.0,13635400.0
5342,11564100.0,17476300.0,13729900.0
5343,12487600.0,25205000.0,14467400.0
5344,12116600.0,19646800.0,21032500.0
5345,10819800.0,19406600.0,12451600.0
5346,10522300.0,18281900.0,12309300.0
5347,15010800.0,17176400.0,15052500.0
5348,8383300.0,20135100.0,12710500.0
5349,10833300.0,17650400.0,12590500.0
5350,10677700.0,21563800.0,14310400.0
5351,8603600.0,17118000.0,17942800.0
5352,10297700.0,17887900.0,12766800.0
5353,15158500.0,20199200.0,16995200.0
5354,8535200.0,17840400.0,16715200.0
5355,10714800.0,17403100.0,17775500.0
5356,15625200.0,21637500.0,17106300.0
5357,10141000.0,17529200.0,20366700.0
5358,10893000.0,17664400.0,23773900.0
5359,10542400.0,17978700.0,19089000.0
5360,8267300.0,17168700.0,16493800.0
5361,10934600.0,23816600.0,18433800.0
5362,14675400.0,17100300.0,19309700.0
5363,8423400.0,18416900.0,19084000.0
5364,10906400.0,18639500.0,17991900.0
5365,13176600.0,18685600.0,17406200.0
5366,7941500.0,19387700.0,24203600.0
5367,8570000.0,20901800.0,15253000.0
5368,8563700.0,17931700.0,20840500.0
5369,10638500.0,17241700.0,13148700.0
5370,10720100.0,17572300.0,13391600.0
5371,11536200.0,17194200.0,13429200.0
5372,12722300.0,18678800.0,12570900.0
5373,10898000.0,20655100.0,13358700.0
5374,18395200.0,17669800.0,15267600.0
5375,13156800.0,17107600.0,15180900.0
5376,10029700.0,17641300.0,14462000.0
5377,8669400.0,18170000.0,15415400.0
5378,10512300.0,22401300.0,12501400.0
5379,10953000.0,17472400.0,12166400.0
5380,10991200.0,18000700.0,12614800.0
5381,12777900.0,18786500.0,13532200.0
5382,13365200.0,17402200.0,16060300.0
5383,14432200.0,19527100.0,16057000.0
5384,10549200.0,20411700.0,13150200.0
5385,10326200.0,17191100.0,13221300.0
5386,8720300.0,17333000.0,12773600.0
5387,8225900.0,19480100.0,13328900.0
5388,8676900.0,18220200.0,14439000.0
5389,10426800.0,18931100.0,17584800.0
5390,15052800.0,18779700.0,14217100.0
5391,8838300.0,17479600.0,13394700.0
5392,8159500.0,17725000.0,12385700.0
5393,15033600.0,17537200.0,13924500.0
5394,8731600.0,20108900.0,13323300.0
5395,8331000.0,17988000.0,13482500.0
5396,11370600.0,17724700.0,13590100.0
5397,7771400.0,18003800.0,15952600.0
5398,8512200.0,21277600.0,15676900.0
5399,11910500.0,18550500.0,13234900.0
5400,11880100.0,21809500.0,14120200.0
5401,26121500.0,17669600.0,12070700.0
5402,14514300.0,17709800.0,12237200.0
5403,11662800.0,19985000.0,11490600.0
5404,15893200.0,18205800.0,16027500.0
5405,8575000.0,20629900.0,13190800.0
5406,10571300.0,19525800.0,13822600.0
5407,18273100.0,19545700.0,11942600.0
5408,9628300.0,17981900.0,13051000.0
5409,12655200.0,23395500.0,12522800.0
5410,19252800.0,18469700.0,13833100.0
5411,10842800.0,18885600.0,14645000.0
5412,13534100.0,19457200.0,20956400.0
5413,12484600.0,18515200.0,14464200.0
5414,12427100.0,17806200.0,15346500.0
5415,15037900.0,19709100.0,13237400.0
5416,12995400.0,27262100.0,12133400.0
5417,12746300.0,21941400.0,14728400.0
5418,11202800.0,19097600.0,14221000.0
5419,12533800.0,16954300.0,16420300.0
5420,10336800.0,18296300.0,11501700.0
5421,10394500.0,21423200.0,12863400.0
5422,11369900.0,17903300.0,12185500.0
5423,18444600.0,18512300.0,13597800.0
5424,12753700.0,21909200.0,17904400.0
5425,17010600.0,19305500.0,14802300.0
5426,11526600.0,25136700.0,17958600.0
5427,12266200.0,17873900.0,12542300.0
5428,11219400.0,18171600.0,12344600.0
5429,9980900.0,17478700.0,12194700.0
5430,17983800.0,16767700.0,12997000.0
5431,12630300.0,21827400.0,13374200.0
5432,12195000.0,17020700.0,15416000.0
5433,11348400.0,16807400.0,15923100.0
5434,12997200.0,19100000.0,11310300.0
5435,9594600.0,17628900.0,13857700.0
5436,11037400.0,18265400.0,12132200.0
5437,10394700.0,17932500.0,11474800.0
5438,11394900.0,17266100.0,12037700.0
5439,15086400.0,17402600.0,12191100.0
5440,10419100.0,17771500.0,13082500.0
5441,9897300.0,17477800.0,16517700.0
5442,15079200.0,27166000.0,11987200.0
5443,11325000.0,18161400.0,11359500.0
5444,10784900.0,18928200.0,12978100.0
5445,10067900.0,18313900.0,11576800.0
5446,8436300.0,24127000.0,12402500.0
5447,8425900.0,24045600.0,13270300.0
5448,8627900.0,18900300.0,12495700.0
5449,10982100.0,19656900.0,21925100.0
5450,10682400.0,20218500.0,13585600.0
5451,8105600.0,18829100.0,13708700.0
5452,14497300.0,20421500.0,11111200.0
5453,13811700.0,19490400.0,13377300.0
5454,10737400.0,18045900.0,12365900.0
5455,11289500.0,18715200.0,14339500.0
5456,12300500.0,18670200.0,13378700.0
5457,11228500.0,19916500.0,16842800.0
5458,10413600.0,19198100.0,12370800.0
5459,9874100.0,17172100.0,13274500.0
5460,8338800.0,18293600.0,12540200.0
5461,11824800.0,18171200.0,14097200.0
5462,9775600.0,17898800.0,12103600.0
5463,10606800.0,22925000.0,14496500.0
5464,10715300.0,19094800.0,22112400.0
5465,8347300.0,16965700.0,13244500.0
5466,8912700.0,19234100.0,12614500.0
5467,10736900.0,23279800.0,11188900.0
5468,12965200.0,22577900.0,12115700.0
5469,10233800.0,19209100.0,24289200.0
5470,11153800.0,17620300.0,13802000.0
5471,12172600.0,17836800.0,16238500.0
5472,9929700.0,17545800.0,14465900.0
5473,12245200.0,18140800.0,12021500.0
